Date/Time;Symbol;Side;Type;Price;Stop price;Quantity;Event;Symb. type;Trading exchange;
2/28/2026 4:24:53 AM;MU;Sell;Stop loss;;414.59;50;Cancelled;Equities;US;
2/28/2026 4:24:52 AM;MU;Sell;Stop loss;;414.59;50;Created;Equities;US;
2/28/2026 4:24:35 AM;MU;Buy;Market;416.09;;50;Filled;Equities;US;
2/28/2026 4:01:32 AM;TSLA;Buy;Take profit;398.12;;50;Cancelled;Equities;US;
2/28/2026 4:01:32 AM;TSLA;Buy;Market;404.66;;50;Filled;Equities;US;
2/28/2026 3:53:11 AM;TSLA;Buy;Stop loss;;404.42;50;Cancelled;Equities;US;
2/28/2026 3:53:05 AM;TSLA;Buy;Take profit;398.12;;50;Modified;Equities;US;
2/28/2026 3:52:46 AM;TSLA;Buy;Take profit;401.04;;50;Created;Equities;US;
2/28/2026 3:52:43 AM;TSLA;Buy;Stop loss;;404.42;50;Created;Equities;US;
2/28/2026 3:52:39 AM;TSLA;Sell;Market;403.19;;50;Filled;Equities;US;
2/28/2026 3:49:22 AM;TSLA;Buy;Limit;401.05;;80;Cancelled;Equities;US;
2/28/2026 3:49:14 AM;TSLA;Buy;Take profit;399.48;;100;Cancelled;Equities;US;
2/28/2026 3:49:14 AM;TSLA;Buy;Market;404.25;;100;Filled;Equities;US;
2/28/2026 3:47:22 AM;TSLA;Buy;Limit;401.05;;80;Modified;Equities;US;
2/28/2026 3:46:19 AM;TSLA;Buy;Take profit;399.48;;100;Modified;Equities;US;
2/28/2026 3:46:19 AM;TSLA;Sell;Market;404.01;;50;Filled;Equities;US;
2/28/2026 3:46:13 AM;TSLA;Buy;Stop loss;;405.22;50;Cancelled;Equities;US;
2/28/2026 3:46:12 AM;TSLA;Buy;Stop loss;;405.22;50;Created;Equities;US;
2/28/2026 3:44:34 AM;TSLA;Buy;Stop loss;;403.89;50;Cancelled;Equities;US;
2/28/2026 3:44:09 AM;TSLA;Buy;Limit;401.05;;40;Modified;Equities;US;
2/28/2026 3:44:05 AM;TSLA;Buy;Take profit;399.48;;50;Modified;Equities;US;
2/28/2026 3:43:58 AM;TSLA;Buy;Limit;400.90;;40;Created;Equities;US;
2/28/2026 3:43:25 AM;TSLA;Buy;Stop loss;;403.89;50;Modified;Equities;US;
2/28/2026 3:43:18 AM;TSLA;Buy;Stop loss;;403.59;50;Created;Equities;US;
2/28/2026 3:43:15 AM;TSLA;Buy;Take profit;399.71;;50;Created;Equities;US;
2/28/2026 3:43:07 AM;TSLA;Sell;Market;402.31;;25;Filled;Equities;US;
2/28/2026 3:43:01 AM;TSLA;Sell;Market;402.70;;25;Filled;Equities;US;
2/26/2026 3:44:04 AM;TSLA;Sell;Market;417.39;;50;Filled;Equities;US;
2/26/2026 3:40:10 AM;TSLA;Sell;Stop loss;;417.44;50;Cancelled;Equities;US;
2/26/2026 3:39:53 AM;TSLA;Sell;Stop loss;;417.44;50;Modified;Equities;US;
2/26/2026 3:39:46 AM;TSLA;Sell;Stop loss;;417.77;50;Created;Equities;US;
2/26/2026 3:39:43 AM;TSLA;Buy;Market;419.00;;50;Filled;Equities;US;
2/25/2026 4:00:33 AM;TSLA;Sell;Limit;403.98;;10;Cancelled;Equities;US;
2/25/2026 4:00:31 AM;TSLA;Sell;Take profit;406.93;;15;Cancelled;Equities;US;
2/25/2026 4:00:31 AM;TSLA;Sell;Stop loss;;401.66;15;Filled;Equities;US;
2/25/2026 3:57:39 AM;TSLA;Sell;Stop loss;;401.67;15;Created;Equities;US;
2/25/2026 3:55:54 AM;TSLA;Sell;Stop loss;;401.78;15;Cancelled;Equities;US;
2/25/2026 3:55:22 AM;TSLA;Sell;Stop loss;;401.78;15;Modified;Equities;US;
2/25/2026 3:54:21 AM;TSLA;Sell;Take profit;406.93;;15;Modified;Equities;US;
2/25/2026 3:54:02 AM;TSLA;Sell;Stop loss;;401.92;15;Modified;Equities;US;
2/25/2026 3:54:02 AM;TSLA;Sell;Take profit;407.12;;15;Modified;Equities;US;
2/25/2026 3:54:01 AM;TSLA;Sell;Market;403.05;;5;Filled;Equities;US;
2/25/2026 3:52:50 AM;TSLA;Sell;Stop loss;;401.92;20;Created;Equities;US;
2/25/2026 3:51:08 AM;TSLA;Sell;Take profit;407.12;;20;Modified;Equities;US;
2/25/2026 3:50:12 AM;TSLA;Sell;Limit;403.98;;10;Created;Equities;US;
2/25/2026 3:47:58 AM;TSLA;Sell;Stop loss;;400.55;20;Cancelled;Equities;US;
2/25/2026 3:47:56 AM;TSLA;Sell;Stop loss;;400.55;20;Created;Equities;US;
2/25/2026 3:47:32 AM;TSLA;Sell;Stop loss;;400.55;20;Cancelled;Equities;US;
2/25/2026 3:47:29 AM;TSLA;Sell;Stop loss;;400.55;20;Created;Equities;US;
2/25/2026 3:47:11 AM;TSLA;Sell;Take profit;407.43;;20;Modified;Equities;US;
2/25/2026 3:45:24 AM;TSLA;Sell;Take profit;407.00;;20;Modified;Equities;US;
2/25/2026 3:45:20 AM;TSLA;Sell;Take profit;406.11;;20;Created;Equities;US;
2/25/2026 3:45:13 AM;TSLA;Sell;Stop loss;;401.14;20;Cancelled;Equities;US;
2/25/2026 3:45:13 AM;TSLA;Sell;Stop loss;;401.14;20;Created;Equities;US;
2/25/2026 3:45:07 AM;TSLA;Sell;Take profit;403.88;;20;Cancelled;Equities;US;
2/25/2026 3:45:06 AM;TSLA;Sell;Take profit;403.88;;20;Created;Equities;US;
2/25/2026 3:44:55 AM;TSLA;Sell;Limit;402.51;;80;Filled;Equities;US;
2/25/2026 3:44:44 AM;TSLA;Sell;Limit;402.50;;80;Created;Equities;US;
2/25/2026 3:44:22 AM;TSLA;Buy;Market;402.18;;50;Filled;Equities;US;
2/25/2026 3:42:35 AM;TSLA;Sell;Stop loss;;399.83;50;Cancelled;Equities;US;
2/25/2026 3:42:34 AM;TSLA;Sell;Stop loss;;399.83;50;Created;Equities;US;
2/25/2026 3:41:55 AM;TSLA;Sell;Take profit;402.55;;50;Cancelled;Equities;US;
2/25/2026 3:41:54 AM;TSLA;Sell;Take profit;402.55;;50;Created;Equities;US;
2/25/2026 3:41:49 AM;TSLA;Sell;Stop loss;;400.60;50;Cancelled;Equities;US;
2/25/2026 3:41:49 AM;TSLA;Sell;Stop loss;;400.60;50;Created;Equities;US;
2/25/2026 3:41:39 AM;TSLA;Buy;Market;401.90;;50;Filled;Equities;US;
2/24/2026 4:21:21 AM;TSLA;Buy;Take profit;401.03;;10;Cancelled;Equities;US;
2/24/2026 4:21:21 AM;TSLA;Buy;Stop loss;;404.92;10;Filled;Equities;US;
2/24/2026 4:11:54 AM;TSLA;Buy;Stop loss;;404.91;10;Modified;Equities;US;
2/24/2026 4:07:40 AM;TSLA;Buy;Stop loss;;404.80;10;Modified;Equities;US;
2/24/2026 4:07:31 AM;TSLA;Buy;Take profit;401.03;;10;Modified;Equities;US;
2/24/2026 4:07:20 AM;TSLA;Buy;Take profit;400.10;;10;Modified;Equities;US;
2/24/2026 4:06:14 AM;TSLA;Buy;Stop loss;;404.45;10;Modified;Equities;US;
2/24/2026 4:05:58 AM;TSLA;Buy;Stop loss;;404.93;10;Modified;Equities;US;
2/24/2026 4:05:58 AM;TSLA;Buy;Take profit;394.26;;10;Modified;Equities;US;
2/24/2026 4:05:58 AM;TSLA;Buy;Limit;402.04;;10;Filled;Equities;US;
2/24/2026 4:02:48 AM;TSLA;Buy;Stop;;406.61;5;Cancelled;Equities;US;
2/24/2026 4:02:48 AM;TSLA;Buy;Stop;;406.53;10;Cancelled;Equities;US;
2/24/2026 3:56:40 AM;TSLA;Buy;Limit;402.05;;10;Modified;Equities;US;
2/24/2026 3:56:21 AM;TSLA;Buy;Limit;402.05;;5;Modified;Equities;US;
2/24/2026 3:56:17 AM;TSLA;Buy;Stop loss;;404.93;20;Modified;Equities;US;
2/24/2026 3:56:17 AM;TSLA;Buy;Take profit;394.26;;20;Modified;Equities;US;
2/24/2026 3:56:17 AM;TSLA;Buy;Market;402.87;;10;Filled;Equities;US;
2/24/2026 3:55:48 AM;TSLA;Buy;Limit;402.05;;15;Created;Equities;US;
2/24/2026 3:55:45 AM;TSLA;Buy;Stop;;406.61;5;Created;Equities;US;
2/24/2026 3:55:38 AM;TSLA;Buy;Stop;;406.53;10;Created;Equities;US;
2/24/2026 3:55:24 AM;TSLA;Buy;Limit;402.09;;15;Cancelled;Equities;US;
2/24/2026 3:53:53 AM;TSLA;Buy;Stop loss;;404.93;30;Modified;Equities;US;
2/24/2026 3:53:42 AM;TSLA;Buy;Stop loss;;404.62;30;Modified;Equities;US;
2/24/2026 3:53:33 AM;TSLA;Buy;Limit;402.09;;15;Modified;Equities;US;
2/24/2026 3:53:31 AM;TSLA;Buy;Limit;402.09;;10;Modified;Equities;US;
2/24/2026 3:53:19 AM;TSLA;Buy;Limit;402.04;;10;Modified;Equities;US;
2/24/2026 3:52:25 AM;TSLA;Buy;Limit;402.04;;15;Modified;Equities;US;
2/24/2026 3:52:11 AM;TSLA;Buy;Limit;402.04;;5;Modified;Equities;US;
2/24/2026 3:52:08 AM;TSLA;Buy;Limit;402.04;;15;Modified;Equities;US;
2/24/2026 3:51:55 AM;TSLA;Buy;Limit;402.56;;15;Modified;Equities;US;
2/24/2026 3:51:43 AM;TSLA;Buy;Stop loss;;405.04;30;Modified;Equities;US;
2/24/2026 3:51:16 AM;TSLA;Buy;Limit;400.42;;15;Modified;Equities;US;
2/24/2026 3:51:12 AM;TSLA;Buy;Limit;402.56;;15;Modified;Equities;US;
2/24/2026 3:51:04 AM;TSLA;Buy;Take profit;394.26;;30;Modified;Equities;US;
2/24/2026 3:50:14 AM;TSLA;Buy;Limit;402.09;;15;Created;Equities;US;
2/24/2026 3:49:54 AM;TSLA;Buy;Take profit;393.01;;30;Modified;Equities;US;
2/24/2026 3:49:17 AM;TSLA;Buy;Stop loss;;405.20;30;Modified;Equities;US;
2/24/2026 3:49:12 AM;TSLA;Buy;Stop loss;;405.38;30;Modified;Equities;US;
2/24/2026 3:49:05 AM;TSLA;Buy;Take profit;395.01;;30;Modified;Equities;US;
2/24/2026 3:47:02 AM;TSLA;Buy;Stop loss;;405.13;30;Modified;Equities;US;
2/24/2026 3:44:17 AM;TSLA;Buy;Take profit;394.34;;30;Modified;Equities;US;
2/24/2026 3:43:03 AM;TSLA;Buy;Take profit;395.50;;30;Modified;Equities;US;
2/24/2026 3:42:16 AM;TSLA;Buy;Stop loss;;405.42;30;Modified;Equities;US;
2/24/2026 3:41:28 AM;TSLA;Buy;Take profit;401.02;;30;Modified;Equities;US;
2/24/2026 3:41:09 AM;TSLA;Buy;Stop loss;;405.86;30;Created;Equities;US;
2/24/2026 3:40:53 AM;TSLA;Buy;Take profit;399.71;;30;Modified;Equities;US;
2/24/2026 3:40:53 AM;TSLA;Buy;Limit;403.94;;20;Filled;Equities;US;
2/24/2026 3:40:47 AM;TSLA;Buy;Limit;404.08;;20;Created;Equities;US;
2/24/2026 3:40:18 AM;TSLA;Buy;Take profit;399.71;;50;Modified;Equities;US;
2/24/2026 3:39:43 AM;TSLA;Buy;Take profit;400.51;;50;Modified;Equities;US;
2/24/2026 3:39:16 AM;TSLA;Buy;Take profit;401.64;;50;Modified;Equities;US;
2/24/2026 3:38:00 AM;TSLA;Buy;Stop loss;;406.51;50;Cancelled;Equities;US;
2/24/2026 3:37:59 AM;TSLA;Buy;Stop loss;;406.51;50;Created;Equities;US;
2/24/2026 3:37:40 AM;TSLA;Buy;Stop loss;;406.69;50;Cancelled;Equities;US;
2/24/2026 3:37:36 AM;TSLA;Buy;Stop loss;;406.69;50;Created;Equities;US;
2/24/2026 3:37:18 AM;TSLA;Buy;Take profit;402.04;;50;Created;Equities;US;
2/24/2026 3:37:04 AM;TSLA;Buy;Limit;404.47;;50;Filled;Equities;US;
2/24/2026 3:36:52 AM;TSLA;Buy;Limit;404.47;;50;Created;Equities;US;
2/24/2026 3:36:15 AM;TSLA;Sell;Market;404.87;;50;Filled;Equities;US;
2/24/2026 3:36:05 AM;TSLA;Sell;Market;405.25;;50;Filled;Equities;US;
2/21/2026 3:47:55 AM;MU;Sell;Limit;431.50;;10;Cancelled;Equities;US;
2/21/2026 3:47:52 AM;MU;Sell;Take profit;439.84;;15;Cancelled;Equities;US;
2/21/2026 3:47:52 AM;MU;Sell;Stop loss;;425.70;15;Filled;Equities;US;
2/21/2026 3:46:21 AM;MU;Sell;Take profit;439.84;;15;Modified;Equities;US;
2/21/2026 3:46:13 AM;MU;Sell;Limit;431.50;;10;Created;Equities;US;
2/21/2026 3:44:41 AM;MU;Sell;Stop loss;;425.73;15;Created;Equities;US;
2/21/2026 3:43:46 AM;MU;Sell;Take profit;438.56;;15;Modified;Equities;US;
2/21/2026 3:42:48 AM;MU;Sell;Take profit;437.79;;15;Modified;Equities;US;
2/21/2026 3:42:47 AM;MU;Sell;Market;429.11;;10;Filled;Equities;US;
2/21/2026 3:42:25 AM;MU;Sell;Take profit;437.79;;25;Modified;Equities;US;
2/21/2026 3:42:14 AM;MU;Sell;Take profit;434.61;;25;Modified;Equities;US;
2/21/2026 3:42:06 AM;MU;Sell;Take profit;431.30;;25;Modified;Equities;US;
2/21/2026 3:42:06 AM;MU;Sell;Limit;427.50;;50;Filled;Equities;US;
2/21/2026 3:41:47 AM;MU;Sell;Limit;427.42;;50;Created;Equities;US;
2/21/2026 3:40:53 AM;MU;Sell;Take profit;431.30;;75;Created;Equities;US;
2/21/2026 3:40:50 AM;MU;Sell;Stop loss;;423.78;75;Cancelled;Equities;US;
2/21/2026 3:40:48 AM;MU;Sell;Stop loss;;423.78;75;Created;Equities;US;
2/21/2026 3:40:39 AM;MU;Buy;Market;426.86;;25;Filled;Equities;US;
2/21/2026 3:40:35 AM;MU;Buy;Market;426.65;;25;Filled;Equities;US;
2/21/2026 3:40:26 AM;MU;Buy;Market;425.76;;25;Filled;Equities;US;
2/19/2026 4:22:47 AM;TSLA;Sell;Take profit;418.94;;100;Cancelled;Equities;US;
2/19/2026 4:22:47 AM;TSLA;Sell;Market;414.36;;100;Filled;Equities;US;
2/19/2026 4:21:19 AM;TSLA;Sell;Limit;415.64;;70;Cancelled;Equities;US;
2/19/2026 4:20:49 AM;TSLA;Sell;Take profit;418.94;;100;Modified;Equities;US;
2/19/2026 4:20:27 AM;TSLA;Sell;Limit;415.64;;70;Created;Equities;US;
2/19/2026 4:20:11 AM;TSLA;Sell;Limit;415.66;;50;Cancelled;Equities;US;
2/19/2026 4:20:06 AM;TSLA;Sell;Limit;415.66;;50;Modified;Equities;US;
2/19/2026 4:19:59 AM;TSLA;Sell;Limit;415.66;;70;Created;Equities;US;
2/19/2026 4:19:34 AM;TSLA;Sell;Limit;415.65;;50;Cancelled;Equities;US;
2/19/2026 4:17:52 AM;TSLA;Sell;Limit;415.65;;50;Modified;Equities;US;
2/19/2026 4:17:35 AM;TSLA;Sell;Take profit;417.33;;100;Modified;Equities;US;
2/19/2026 4:17:14 AM;TSLA;Sell;Limit;415.65;;70;Modified;Equities;US;
2/19/2026 4:17:07 AM;TSLA;Sell;Limit;415.79;;70;Created;Equities;US;
2/19/2026 4:16:46 AM;TSLA;Sell;Take profit;416.81;;100;Modified;Equities;US;
2/19/2026 4:16:46 AM;TSLA;Buy;Market;415.38;;50;Filled;Equities;US;
2/19/2026 4:16:41 AM;TSLA;Sell;Take profit;416.81;;50;Modified;Equities;US;
2/19/2026 4:15:16 AM;TSLA;Sell;Stop loss;;413.89;50;Cancelled;Equities;US;
2/19/2026 4:15:15 AM;TSLA;Sell;Stop loss;;413.89;50;Created;Equities;US;
2/19/2026 4:14:34 AM;TSLA;Sell;Take profit;416.78;;50;Created;Equities;US;
2/19/2026 4:14:02 AM;TSLA;Buy;Market;415.26;;50;Filled;Equities;US;
2/18/2026 10:00:00 AM;TSLA;Buy;Stop;;413.80;80;Cancelled;Equities;US;
2/18/2026 6:49:58 AM;TSLA;Buy;Limit;400.81;;3;Cancelled;Equities;US;
2/18/2026 5:12:32 AM;TSLA;Buy;Take profit;398.16;;5;Cancelled;Equities;US;
2/18/2026 5:12:32 AM;TSLA;Buy;Stop loss;;408.58;5;Filled;Equities;US;
2/18/2026 4:54:55 AM;TSLA;Buy;Limit;400.81;;3;Modified;Equities;US;
2/18/2026 4:05:32 AM;TSLA;Buy;Stop loss;;408.59;5;Modified;Equities;US;
2/18/2026 4:04:12 AM;TSLA;Buy;Stop loss;;409.26;5;Modified;Equities;US;
2/18/2026 4:04:03 AM;TSLA;Buy;Limit;400.17;;3;Created;Equities;US;
2/18/2026 4:03:45 AM;TSLA;Buy;Take profit;398.16;;5;Modified;Equities;US;
2/18/2026 4:03:32 AM;TSLA;Buy;Take profit;393.33;;5;Modified;Equities;US;
2/18/2026 4:03:30 AM;TSLA;Buy;Take profit;400.18;;5;Modified;Equities;US;
2/18/2026 4:03:27 AM;TSLA;Buy;Take profit;399.98;;5;Modified;Equities;US;
2/18/2026 3:56:11 AM;TSLA;Buy;Stop loss;;409.54;5;Modified;Equities;US;
2/18/2026 3:56:03 AM;TSLA;Buy;Take profit;396.83;;5;Modified;Equities;US;
2/18/2026 3:55:44 AM;TSLA;Buy;Stop loss;;410.22;5;Modified;Equities;US;
2/18/2026 3:55:44 AM;TSLA;Buy;Take profit;399.86;;5;Modified;Equities;US;
2/18/2026 3:55:44 AM;TSLA;Buy;Market;403.86;;5;Filled;Equities;US;
2/18/2026 3:52:06 AM;TSLA;Buy;Take profit;399.86;;10;Modified;Equities;US;
2/18/2026 3:51:09 AM;TSLA;Buy;Stop loss;;410.22;10;Modified;Equities;US;
2/18/2026 3:51:09 AM;TSLA;Buy;Take profit;401.64;;10;Modified;Equities;US;
2/18/2026 3:51:09 AM;TSLA;Buy;Market;406.20;;10;Filled;Equities;US;
2/18/2026 3:51:07 AM;TSLA;Buy;Limit;405.58;;10;Cancelled;Equities;US;
2/18/2026 3:51:01 AM;TSLA;Buy;Limit;405.58;;10;Modified;Equities;US;
2/18/2026 3:50:41 AM;TSLA;Buy;Limit;405.48;;10;Created;Equities;US;
2/18/2026 3:50:37 AM;TSLA;Buy;Stop;;413.80;80;Created;Equities;US;
2/18/2026 3:50:29 AM;TSLA;Buy;Take profit;401.64;;20;Modified;Equities;US;
2/18/2026 3:49:52 AM;TSLA;Buy;Take profit;402.28;;20;Modified;Equities;US;
2/18/2026 3:48:44 AM;TSLA;Buy;Take profit;403.16;;20;Modified;Equities;US;
2/18/2026 3:47:56 AM;TSLA;Buy;Stop loss;;410.22;20;Modified;Equities;US;
2/18/2026 3:47:56 AM;TSLA;Buy;Take profit;405.45;;20;Modified;Equities;US;
2/18/2026 3:47:56 AM;TSLA;Buy;Limit;407.52;;80;Filled;Equities;US;
2/18/2026 3:47:50 AM;TSLA;Buy;Stop loss;;410.22;100;Created;Equities;US;
2/18/2026 3:47:44 AM;TSLA;Buy;Limit;407.55;;80;Created;Equities;US;
2/18/2026 3:47:13 AM;TSLA;Buy;Limit;407.57;;80;Cancelled;Equities;US;
2/18/2026 3:46:32 AM;TSLA;Buy;Stop loss;;410.37;100;Cancelled;Equities;US;
2/18/2026 3:46:21 AM;TSLA;Buy;Stop loss;;410.37;100;Modified;Equities;US;
2/18/2026 3:46:03 AM;TSLA;Buy;Limit;407.57;;80;Modified;Equities;US;
2/18/2026 3:45:54 AM;TSLA;Buy;Limit;407.59;;80;Created;Equities;US;
2/18/2026 3:45:38 AM;TSLA;Buy;Take profit;405.45;;100;Modified;Equities;US;
2/18/2026 3:45:38 AM;TSLA;Buy;Stop loss;;411.07;100;Modified;Equities;US;
2/18/2026 3:45:38 AM;TSLA;Sell;Market;408.68;;50;Filled;Equities;US;
2/18/2026 3:44:32 AM;TSLA;Buy;Stop loss;;411.07;50;Modified;Equities;US;
2/18/2026 3:43:59 AM;TSLA;Buy;Take profit;405.45;;50;Created;Equities;US;
2/18/2026 3:43:56 AM;TSLA;Buy;Stop loss;;411.51;50;Created;Equities;US;
2/18/2026 3:43:52 AM;TSLA;Sell;Market;409.28;;50;Filled;Equities;US;
2/13/2026 3:59:13 AM;SNDK;Sell;Limit;673.87;;1;Cancelled;Equities;US;
2/13/2026 3:58:55 AM;SNDK;Sell;Take profit;690.54;;2;Cancelled;Equities;US;
2/13/2026 3:58:55 AM;SNDK;Sell;Stop loss;;650.64;2;Filled;Equities;US;
2/13/2026 3:43:35 AM;SNDK;Sell;Take profit;690.54;;2;Modified;Equities;US;
2/13/2026 3:43:31 AM;SNDK;Sell;Limit;673.87;;1;Modified;Equities;US;
2/13/2026 3:43:15 AM;SNDK;Sell;Limit;675.18;;1;Created;Equities;US;
2/13/2026 3:42:58 AM;SNDK;Sell;Take profit;682.74;;2;Modified;Equities;US;
2/13/2026 3:42:56 AM;SNDK;Sell;Take profit;675.00;;2;Modified;Equities;US;
2/13/2026 3:42:20 AM;SNDK;Sell;Take profit;670.07;;2;Modified;Equities;US;
2/13/2026 3:42:18 AM;SNDK;Sell;Stop loss;;650.79;2;Modified;Equities;US;
2/13/2026 3:42:18 AM;SNDK;Sell;Take profit;666.25;;2;Modified;Equities;US;
2/13/2026 3:42:18 AM;SNDK;Sell;Limit;660.30;;3;Filled;Equities;US;
2/13/2026 3:41:44 AM;SNDK;Sell;Stop loss;;650.79;5;Created;Equities;US;
2/13/2026 3:41:34 AM;SNDK;Buy;Stop;;661.05;3;Cancelled;Equities;US;
2/13/2026 3:41:32 AM;SNDK;Buy;Stop;;661.05;3;Created;Equities;US;
2/13/2026 3:41:31 AM;SNDK;Sell;Limit;659.90;;3;Created;Equities;US;
2/13/2026 3:40:39 AM;SNDK;Sell;Take profit;666.25;;5;Modified;Equities;US;
2/13/2026 3:40:20 AM;SNDK;Sell;Take profit;664.94;;5;Modified;Equities;US;
2/13/2026 3:40:20 AM;SNDK;Sell;Limit;654.88;;35;Filled;Equities;US;
2/13/2026 3:39:55 AM;SNDK;Sell;Limit;653.90;;35;Modified;Equities;US;
2/13/2026 3:39:02 AM;SNDK;Sell;Limit;654.20;;35;Modified;Equities;US;
2/13/2026 3:38:58 AM;SNDK;Sell;Take profit;664.94;;40;Modified;Equities;US;
2/13/2026 3:38:35 AM;SNDK;Sell;Take profit;657.37;;40;Modified;Equities;US;
2/13/2026 3:38:27 AM;SNDK;Sell;Limit;654.20;;30;Created;Equities;US;
2/13/2026 3:38:14 AM;SNDK;Sell;Take profit;657.63;;40;Modified;Equities;US;
2/13/2026 3:38:14 AM;SNDK;Buy;Market;652.00;;20;Filled;Equities;US;
2/13/2026 3:38:03 AM;SNDK;Sell;Take profit;657.63;;20;Modified;Equities;US;
2/13/2026 3:38:01 AM;SNDK;Sell;Take profit;654.33;;20;Created;Equities;US;
2/13/2026 3:37:57 AM;SNDK;Buy;Market;651.69;;20;Filled;Equities;US;
2/12/2026 3:56:51 AM;TSLA;Sell;Limit;435.90;;80;Cancelled;Equities;US;
2/12/2026 3:56:45 AM;TSLA;Sell;Take profit;437.96;;100;Cancelled;Equities;US;
2/12/2026 3:56:45 AM;TSLA;Sell;Market;432.51;;100;Filled;Equities;US;
2/12/2026 3:52:20 AM;TSLA;Sell;Take profit;437.96;;100;Modified;Equities;US;
2/12/2026 3:52:11 AM;TSLA;Sell;Limit;435.90;;80;Modified;Equities;US;
2/12/2026 3:52:04 AM;TSLA;Sell;Take profit;438.03;;100;Modified;Equities;US;
2/12/2026 3:52:00 AM;TSLA;Sell;Limit;435.92;;80;Modified;Equities;US;
2/12/2026 3:51:49 AM;TSLA;Sell;Limit;436.30;;80;Modified;Equities;US;
2/12/2026 3:51:42 AM;TSLA;Sell;Limit;436.31;;80;Modified;Equities;US;
2/12/2026 3:51:38 AM;TSLA;Sell;Limit;436.31;;50;Modified;Equities;US;
2/12/2026 3:50:58 AM;TSLA;Sell;Stop loss;;432.54;100;Cancelled;Equities;US;
2/12/2026 3:50:57 AM;TSLA;Sell;Stop loss;;432.54;100;Created;Equities;US;
2/12/2026 3:50:42 AM;TSLA;Sell;Limit;435.90;;50;Modified;Equities;US;
2/12/2026 3:50:17 AM;TSLA;Sell;Limit;435.81;;50;Modified;Equities;US;
2/12/2026 3:50:13 AM;TSLA;Sell;Limit;436.28;;50;Modified;Equities;US;
2/12/2026 3:50:00 AM;TSLA;Sell;Take profit;439.14;;100;Modified;Equities;US;
2/12/2026 3:49:07 AM;TSLA;Sell;Take profit;440.34;;100;Modified;Equities;US;
2/12/2026 3:48:26 AM;TSLA;Sell;Limit;436.28;;80;Created;Equities;US;
2/12/2026 3:47:38 AM;TSLA;Sell;Limit;436.33;;80;Cancelled;Equities;US;
2/12/2026 3:47:08 AM;TSLA;Sell;Limit;436.33;;80;Modified;Equities;US;
2/12/2026 3:47:02 AM;TSLA;Sell;Limit;436.35;;80;Modified;Equities;US;
2/12/2026 3:46:44 AM;TSLA;Sell;Take profit;438.41;;100;Modified;Equities;US;
2/12/2026 3:46:19 AM;TSLA;Sell;Limit;436.33;;80;Modified;Equities;US;
2/12/2026 3:46:11 AM;TSLA;Sell;Limit;436.33;;79;Created;Equities;US;
2/12/2026 3:46:02 AM;TSLA;Sell;Take profit;438.58;;100;Modified;Equities;US;
2/12/2026 3:46:01 AM;TSLA;Sell;Take profit;437.27;;100;Modified;Equities;US;
2/12/2026 3:45:53 AM;TSLA;Sell;Take profit;436.38;;100;Modified;Equities;US;
2/12/2026 3:45:49 AM;TSLA;Sell;Take profit;435.83;;100;Modified;Equities;US;
2/12/2026 3:45:34 AM;TSLA;Sell;Stop loss;;433.20;100;Cancelled;Equities;US;
2/12/2026 3:45:33 AM;TSLA;Sell;Stop loss;;433.20;100;Created;Equities;US;
2/12/2026 3:43:34 AM;TSLA;Sell;Take profit;438.67;;100;Modified;Equities;US;
2/12/2026 3:43:28 AM;TSLA;Sell;Take profit;438.74;;100;Modified;Equities;US;
2/12/2026 3:43:08 AM;TSLA;Sell;Stop loss;;432.29;100;Cancelled;Equities;US;
2/12/2026 3:43:07 AM;TSLA;Sell;Stop loss;;432.29;100;Created;Equities;US;
2/12/2026 3:42:05 AM;TSLA;Sell;Take profit;438.43;;100;Created;Equities;US;
2/12/2026 3:42:00 AM;TSLA;Buy;Market;434.89;;50;Filled;Equities;US;
2/12/2026 3:41:10 AM;TSLA;Sell;Stop loss;;431.79;50;Cancelled;Equities;US;
2/12/2026 3:41:04 AM;TSLA;Sell;Stop loss;;431.79;50;Modified;Equities;US;
2/12/2026 3:41:02 AM;TSLA;Sell;Stop loss;;432.29;50;Created;Equities;US;
2/12/2026 3:40:43 AM;TSLA;Buy;Market;434.22;;50;Filled;Equities;US;
2/11/2026 4:38:14 AM;TSLA;Sell;Take profit;427.16;;50;Cancelled;Equities;US;
2/11/2026 4:38:14 AM;TSLA;Sell;Market;423.18;;50;Filled;Equities;US;
2/11/2026 4:35:55 AM;TSLA;Sell;Stop loss;;423.11;50;Cancelled;Equities;US;
2/11/2026 4:35:55 AM;TSLA;Sell;Stop loss;;423.11;50;Modified;Equities;US;
2/11/2026 4:35:53 AM;TSLA;Sell;Stop loss;;422.99;50;Modified;Equities;US;
2/11/2026 4:32:10 AM;TSLA;Sell;Stop loss;;423.19;50;Modified;Equities;US;
2/11/2026 4:32:04 AM;TSLA;Sell;Take profit;427.16;;50;Modified;Equities;US;
2/11/2026 4:32:04 AM;TSLA;Sell;Stop loss;;422.88;50;Modified;Equities;US;
2/11/2026 4:32:04 AM;TSLA;Buy;Market;424.60;;25;Filled;Equities;US;
2/11/2026 4:31:15 AM;TSLA;Sell;Stop loss;;422.88;25;Modified;Equities;US;
2/11/2026 4:31:09 AM;TSLA;Sell;Take profit;427.16;;25;Modified;Equities;US;
2/11/2026 4:31:07 AM;TSLA;Sell;Take profit;425.36;;25;Created;Equities;US;
